0	8.778360043024636
1	6.992975731399179
2	9.053275884489315
3	5.894998698787131
4	9.00689597642094
5	10.19189184525785
6	7.062916795476605
7	10.769644174566361
8	7.816546519670215
9	8.572508785738655
10	10.356579054345655
11	9.46417389904787
12	8.09146902767748
13	7.834779201387947
14	9.945117111199993
15	9.305948543299634
16	7.885108923222022
17	11.14023297952162
18	5.881327890283401
19	11.249002028615186
20	6.032387739701878
21	11.202217002762463
22	7.8701590712896135
23	13.753350481636547
24	9.372573492334839
25	10.907458340186288
26	10.287842049226112
27	7.5418611539002125
28	13.310639577897595
29	10.999016219042357
30	10.62680060265134
31	11.584915404581833
32	10.82368931003525
33	8.229748024324914
34	9.807090750873364
35	10.70089479908057
36	9.146794936706216
37	12.313226990026548
38	9.051573878819388
39	11.524332768715905
40	6.457961477658159
41	11.46114720717721
42	8.917322762359792
43	7.65565494594788
44	10.358444211958169
45	7.540811430702643
46	6.926509496325895
47	8.160184791163758
48	10.597896877599668
49	10.552787096674967
50	11.906991785308472
51	10.288231290251039
52	13.717552452403417
53	10.563901275513958
54	7.885549934344009
55	14.888950957717638
56	8.090864913513558
57	12.760557128304637
58	7.404797441566133
59	10.70048828934784
60	10.013001605956841
61	13.101539039119322
62	12.004619336630164
63	8.504023886966024
64	11.523673207286855
65	9.902312058765858
66	13.992196097042363
67	10.810562394100526
68	10.905696636568244
69	13.550691072434018
70	12.31487050909252
71	10.76892855456286
72	9.758639212205859
73	12.278960209950542
74	7.95463426593386
75	13.553756690219135
76	13.027533389723557
77	10.430657917431773
78	14.92131064524288
79	12.695068285854392
80	14.673248552319851
81	16.088265692298695
82	10.287646714233466
83	13.511929362266924
84	13.173585951744473
85	14.543319991087577
86	14.377668481743127
87	11.454049940779123
88	12.45189337830988
89	15.299079306615774
90	16.12324822208403
91	12.108893320931497
92	14.772760748900094
93	17.702227301223218
94	16.327284793183985
95	9.486805793989802
96	15.640929031398459
97	17.65103553981892
98	15.212978840162322
99	15.093300417267377
100	16.225088865543746
101	14.680738850176747
102	10.150564024196408
103	16.604237253795308
104	10.013475133634614
105	17.425623827759505
106	11.730155791094214
107	17.47404832402737
108	14.057985689817135
109	14.85216669347093
110	13.58329686047081
111	11.180042205648544
112	1.1589213246278018
113	12.895630239660267
114	7.628638643006793
115	7.868038925848477
116	8.430013061663471
117	7.958862331400672
118	12.347012424671721
119	8.314800990780656
120	11.842129873534994
121	9.20912031239684
122	8.89634647024225
123	9.602085820115407
124	10.173295042530086
125	7.5943454980269
126	12.853710236397001
127	9.377685510797185
128	7.902185536833128
129	9.992304491138368
130	10.699472535731353
131	9.078206492694811
132	10.533221669725412
133	11.526419992400061
134	9.942672416491869
135	11.729148782863078
136	9.348649352367042
137	9.51164265880646
138	4.177987972810202
139	14.309795887361972
140	6.9763738101572805
141	7.147557487097517
142	6.840332686787841
143	7.610991143232718
144	5.963638396564953
145	5.620185992106951
146	7.559546109717342
147	4.923569055657284
148	3.285866674625678
149	11.84530055955443
