0	13.704672291824822
1	13.950074573958213
2	13.573239116751811
3	14.223698799644028
4	13.476488155851762
5	13.625955600095018
6	13.690300329455336
7	13.225371807149733
8	13.716904492979266
9	13.716186015410713
10	13.898830005231101
11	13.37092620074281
12	14.138233722966692
13	13.857210142724265
14	13.58494813122042
15	13.636326510367175
16	13.808149938685425
17	13.251668568358253
18	13.987289542110235
19	13.293986414945948
20	13.195773183424016
21	13.718349886611284
22	13.492843164530411
23	13.548294925731053
24	12.984539572771984
25	14.022660096369851
26	13.491724461202203
27	13.875761571083942
28	14.074438701276264
29	13.518979594335214
30	13.300402082093274
31	13.791827478487232
32	13.469949527778274
33	13.628249665217403
34	14.111266704160668
35	13.543747782461661
36	13.599041623257135
37	12.977996122701393
38	13.747989497312393
39	13.94548041621705
40	13.507738313585717
41	13.363766740542141
42	13.912349679612403
43	13.680764830181502
44	13.698888306298166
45	14.035780750490765
46	13.404131678302578
47	13.838649070370378
48	13.567340608793922
49	13.635851543652397
50	13.368988963406142
51	13.56751058419185
52	12.274832011458729
53	13.165591098048667
54	13.295334163136612
55	13.535669731812613
56	13.497637435151404
57	13.92000218901699
58	14.133966255529351
59	13.788236296143772
60	13.213648326689807
61	13.91031238583581
62	13.915831161521735
63	13.615742610228018
64	13.8172852121996
65	13.79356460294407
66	13.52246951473948
67	13.82687857543869
68	14.097284118057352
69	14.126251060162407
70	13.404586151529662
71	13.963003553694225
72	13.61627905740588
73	13.638085333810983
74	13.682102934377962
75	13.630253205014256
76	13.079039866523578
77	13.4899704597555
78	14.063384272914565
79	13.560728445264596
80	14.126633203432922
81	13.94919094298884
82	13.320092707268849
83	13.621372291847338
84	13.072533786930547
85	13.626828381570897
86	13.885262110878765
87	13.604449493009653
88	13.596371442360606
89	13.403836330979937
90	13.684190859124136
91	13.014309377394907
92	13.727939633352543
93	12.171726863874435
94	12.671833060555485
95	13.695043969106734
96	13.86282776935082
97	13.781871259966044
98	13.297370251413922
99	13.298215306406455
100	8.11521697785066
101	13.295924857781893
102	13.582209236865163
103	13.569050006767416
104	13.704706045804555
105	13.055197501841164
106	13.53400734831089
107	13.973352764979417
108	13.699456096457201
109	12.267330189463651
110	13.741953562437036
111	13.575593456838002
112	13.572529077678196
113	12.773236043161944
114	13.125294873746968
115	13.26432510525787
116	13.73734855520239
117	13.515463152946873
118	12.094237370407678
119	12.267280763993332
120	12.397817047604939
121	13.157343072001693
122	13.398149990894646
123	12.5370715019812
124	13.177619569825442
125	13.641719914128378
126	13.480744773795617
127	13.112838449727183
128	13.339947280345973
129	13.444068663820003
130	12.943093302160896
131	13.171777720333537
132	12.24188330524477
133	12.53333565972461
134	11.259840196971831
135	13.456256261501226
136	12.222688140271664
137	12.739951002649955
138	12.848064999726379
139	12.341289981050029
140	13.15613395622778
141	11.518869442922083
142	12.85406597512273
143	12.731954925951682
144	13.04933636436084
145	12.202646714806749
146	12.207641098307567
147	13.101663471437865
148	13.246130504683919
149	12.299208412320446
